hour,price,distance,surge_multiplier,cab_type,name
3,8.5,1.58,1.0,Uber,UberX
16,5.0,4.39,1.0,Lyft,Shared
17,8.5,1.41,1.0,Uber,WAV
0,9.0,0.44,1.0,Lyft,Lyft XL
4,34.0,3.26,1.0,Lyft,Lux Black XL
3,9.5,1.64,1.0,Uber,UberX
17,7.0,2.34,1.0,Lyft,Shared
22,10.5,1.25,1.0,Uber,UberXL
21,19.5,2.27,1.0,Lyft,Lux
23,9.5,2.72,1.0,Uber,WAV
20,7.5,1.56,1.0,Uber,WAV
16,17.0,3.3,1.0,Uber,UberXL
2,16.5,3.22,1.0,Lyft,Lyft XL
23,8.0,3.07,1.0,Uber,UberPool
15,16.5,0.48,1.0,Lyft,Lux Black
9,9.0,0.99,1.0,Lyft,Lyft XL
9,16.0,0.92,1.0,Uber,Black
12,16.5,3.31,1.0,Lyft,Lyft XL
23,29.0,2.48,1.0,Uber,Black SUV
12,11.5,3.44,1.0,Uber,UberPool
5,22.5,2.37,1.0,Lyft,Lux Black
7,8.5,2.43,1.0,Uber,UberX
6,13.5,1.1,1.0,Lyft,Lux
8,16.5,2.11,1.0,Lyft,Lux
7,8.0,2.27,1.0,Uber,UberPool
14,25.0,4.72,1.0,Uber,UberXL
22,9.5,3.15,1.0,Uber,UberX
0,27.5,1.17,1.0,Lyft,Lux Black XL
20,27.5,3.43,1.0,Lyft,Lux Black
12,8.0,1.92,1.0,Uber,UberPool
16,11.0,3.1,1.0,Lyft,Lyft
6,5.0,2.44,1.0,Lyft,Shared
10,19.5,2.2,1.0,Lyft,Lux
17,9.5,1.22,1.0,Uber,UberX
15,18.0,3.04,1.0,Uber,UberXL
2,29.0,2.58,1.0,Uber,Black SUV
13,10.5,4.64,1.0,Lyft,Shared
21,26.0,0.99,1.0,Lyft,Lux Black XL
5,11.0,1.9,1.0,Uber,UberX
14,7.0,1.22,1.0,Lyft,Lyft
14,27.5,3.25,1.0,Lyft,Lux Black
7,16.5,1.53,1.0,Lyft,Lux
11,16.5,2.98,1.0,Uber,UberXL
23,27.5,2.11,1.0,Lyft,Lux Black XL
5,16.5,1.53,1.0,Lyft,Lux
8,11.0,3.25,1.0,Lyft,Lyft
14,9.0,5.29,1.0,Lyft,Shared
4,11.0,3.16,1.0,Uber,UberX
14,24.0,3.39,1.0,Uber,WAV
10,11.5,2.58,1.0,Uber,UberX
15,5.0,2.53,1.0,Lyft,Shared
16,26.0,0.47,1.0,Lyft,Lux Black XL
8,9.5,3.34,1.0,Uber,UberX
17,8.5,1.61,1.0,Uber,UberX
17,14.0,3.37,1.0,Uber,UberX
21,23.0,3.15,1.0,Uber,Black
19,16.5,2.31,1.0,Lyft,Lyft XL
16,32.5,3.0,1.0,Lyft,Lux Black XL
18,9.0,2.44,1.0,Lyft,Lyft
7,33.0,6.26,1.0,Uber,Black
9,9.5,2.86,1.0,Uber,UberX
21,10.0,3.21,1.0,Uber,UberPool
11,13.5,1.46,1.0,Lyft,Lux
2,47.5,5.7,1.0,Uber,Black SUV
1,9.5,2.72,1.0,Uber,UberX
22,18.5,2.73,1.0,Uber,UberXL
18,19.5,3.21,1.0,Lyft,Lyft XL
23,7.0,1.05,1.0,Lyft,Lyft
22,17.5,2.2,1.0,Uber,UberX
0,17.5,3.04,1.0,Uber,UberXL
20,9.0,3.48,1.0,Lyft,Shared
10,29.5,4.48,1.0,Uber,UberXL
5,9.5,1.76,1.0,Uber,UberPool
1,17.5,2.84,1.0,Uber,UberXL
14,7.0,0.49,1.0,Uber,UberX
7,8.5,2.17,1.0,Uber,UberX
16,30.0,2.01,1.0,Lyft,Lux Black XL
23,16.5,1.08,1.0,Lyft,Lux Black
13,19.5,2.57,1.0,Lyft,Lux
8,30.5,1.96,1.0,Uber,Black SUV
23,32.5,2.94,1.0,Lyft,Lux Black XL
8,7.0,0.39,1.0,Uber,WAV
3,26.0,0.57,1.0,Lyft,Lux Black XL
21,3.0,1.46,1.0,Lyft,Shared
20,16.0,1.57,1.0,Uber,Black
16,10.5,1.72,1.0,Lyft,Lyft
12,10.0,3.41,1.0,Uber,UberPool
4,3.5,0.45,1.0,Lyft,Shared
20,5.0,3.12,1.0,Lyft,Shared
23,7.0,2.28,1.0,Lyft,Shared
18,10.0,2.54,1.0,Uber,UberPool
1,7.0,0.49,1.0,Uber,WAV
10,26.0,1.57,1.0,Uber,Black SUV
9,36.0,4.42,1.0,Uber,Black SUV
4,22.5,2.66,1.0,Lyft,Lux Black
23,8.0,1.89,1.0,Uber,UberPool
12,10.5,0.76,1.0,Lyft,Lyft XL
0,7.0,3.04,1.0,Lyft,Shared
9,27.5,5.36,1.0,Lyft,Lux
10,7.0,0.76,1.0,Lyft,Lyft
11,19.5,3.3,1.0,Lyft,Lyft XL
5,42.5,4.48,1.0,Uber,Black SUV
20,9.0,3.3,1.0,Uber,UberPool
13,36.0,5.56,1.0,Uber,Black
12,10.5,3.15,1.0,Uber,UberX
19,28.0,2.19,1.0,Uber,Black SUV
18,9.5,2.48,1.0,Uber,WAV
23,22.5,3.21,1.0,Lyft,Lux
1,7.5,2.58,1.0,Uber,UberPool
6,17.0,1.44,1.0,Uber,Black
10,28.5,2.81,1.0,Uber,Black SUV
1,9.0,1.53,1.0,Lyft,Lyft
14,16.5,1.76,1.0,Lyft,Lux
0,16.5,3.21,1.0,Lyft,Lyft XL
17,10.5,1.15,1.0,Lyft,Lyft XL
8,8.5,2.17,1.0,Uber,WAV
7,9.0,2.75,1.0,Lyft,Shared
5,9.0,0.73,1.0,Lyft,Lyft XL
11,6.5,2.79,1.0,Uber,UberPool
13,29.5,2.61,1.0,Uber,Black SUV
11,10.5,2.25,1.0,Uber,WAV
10,21.5,1.89,1.0,Uber,Black
5,16.5,1.55,1.0,Lyft,Lux
4,16.5,2.0,1.0,Lyft,Lux
0,18.5,3.07,1.0,Uber,UberXL
2,8.5,1.08,1.0,Uber,UberX
18,19.5,3.15,1.0,Lyft,Lux
23,7.0,3.13,1.0,Lyft,Shared
23,9.5,1.57,1.0,Uber,WAV
22,38.0,3.22,1.5,Lyft,Lux Black
17,7.0,1.02,1.0,Lyft,Lyft
11,8.5,2.32,1.0,Uber,WAV
9,7.0,2.83,1.0,Lyft,Shared
4,32.0,3.04,1.0,Uber,Black SUV
10,7.0,3.06,1.0,Lyft,Shared
22,5.5,0.39,1.0,Uber,UberPool
12,14.0,2.27,1.0,Uber,UberXL
0,34.0,1.37,1.25,Lyft,Lux Black XL
11,27.0,1.25,1.0,Uber,Black SUV
1,10.5,3.35,1.0,Lyft,Lyft
5,19.5,3.12,1.0,Lyft,Lux
22,24.0,3.53,1.0,Uber,Black
7,10.5,2.96,1.0,Uber,WAV
10,9.5,0.56,1.0,Uber,UberXL
20,26.0,1.02,1.0,Lyft,Lux Black XL
18,19.5,2.16,1.0,Lyft,Lux
6,10.5,3.07,1.0,Lyft,Lyft
15,13.5,1.43,1.0,Lyft,Lux
15,8.5,1.18,1.0,Uber,WAV
18,26.0,3.2,1.0,Lyft,Lux Black
0,28.0,2.48,1.0,Uber,Black SUV
9,16.0,1.25,1.0,Uber,Black
14,19.5,2.62,1.0,Lyft,Lyft XL
15,11.5,1.89,1.0,Uber,WAV
6,37.0,2.93,1.0,Uber,Black SUV
16,20.5,2.45,1.0,Uber,Black
14,9.0,1.35,1.0,Uber,UberPool
1,6.5,0.61,1.0,Uber,UberPool
11,7.0,1.64,1.0,Uber,UberPool
15,8.5,1.61,1.0,Uber,UberPool
22,9.0,2.61,1.0,Lyft,Shared
16,55.0,3.07,1.75,Lyft,Lux Black
5,7.5,0.72,1.0,Uber,UberX
4,30.0,2.0,1.0,Lyft,Lux Black XL
22,7.0,0.99,1.0,Uber,WAV
6,7.0,0.74,1.0,Lyft,Lyft
1,30.0,2.47,1.0,Lyft,Lux Black XL
15,9.5,2.79,1.0,Uber,WAV
12,13.0,2.34,1.0,Uber,WAV
4,10.5,2.38,1.0,Lyft,Lyft
18,33.5,2.8,1.0,Uber,Black SUV
6,10.0,2.8,1.0,Uber,UberPool
18,32.5,3.15,1.0,Lyft,Lux Black XL
4,7.0,3.29,1.0,Lyft,Shared
11,10.5,1.4,1.0,Uber,WAV
15,18.5,3.3,1.0,Uber,UberXL
23,7.0,1.47,1.0,Lyft,Lyft
17,34.0,2.3,2.0,Lyft,Lux
0,19.5,3.22,1.0,Uber,UberXL
15,7.5,2.33,1.0,Uber,UberPool
0,17.0,1.21,1.0,Uber,Black
11,12.5,1.41,1.0,Uber,UberXL
20,11.0,3.8,1.0,Uber,UberX
11,23.0,2.8,1.0,Uber,Black
14,9.0,2.32,1.0,Uber,WAV
18,6.5,1.25,1.0,Uber,UberPool
10,26.0,0.61,1.0,Lyft,Lux Black XL
11,7.0,2.14,1.0,Uber,WAV
10,29.5,2.48,1.0,Uber,Black SUV
21,13.5,4.7,1.0,Lyft,Lyft
23,9.0,2.46,1.0,Uber,UberPool
0,16.5,2.9,1.0,Lyft,Lyft XL
8,16.5,1.08,1.0,Lyft,Lux Black
18,19.5,2.05,1.0,Lyft,Lux Black
19,8.5,2.38,1.0,Uber,UberPool
19,30.5,2.58,1.0,Uber,Black SUV
21,27.5,4.58,1.0,Lyft,Lux
15,11.5,4.4,1.0,Uber,UberPool
6,34.0,2.88,1.0,Uber,Black SUV
23,16.0,2.66,1.0,Uber,UberXL
20,26.0,0.62,1.0,Uber,Black SUV
11,30.0,5.37,1.25,Lyft,Lyft XL
3,16.0,0.56,1.0,Uber,Black
8,9.5,2.72,1.0,Uber,UberX
13,19.5,3.37,1.0,Lyft,Lux
0,13.5,1.64,1.0,Lyft,Lux
13,22.5,3.05,1.0,Uber,Black
3,7.0,0.67,1.0,Uber,WAV
17,11.0,1.07,1.0,Lyft,Lyft XL
23,9.0,1.1,1.0,Uber,UberX
12,9.5,2.66,1.0,Uber,WAV
22,13.5,4.79,1.0,Lyft,Lyft
10,10.5,3.0,1.0,Lyft,Lyft
5,10.5,1.22,1.0,Uber,UberXL
4,27.5,1.06,1.0,Lyft,Lux Black XL
11,65.0,5.2,1.5,Lyft,Lux Black XL
4,8.5,1.44,1.0,Uber,UberX
6,7.5,1.61,1.0,Uber,UberPool
22,26.0,3.04,1.0,Lyft,Lux Black
11,13.0,1.64,1.0,Uber,UberXL
21,9.0,2.52,1.0,Lyft,Lyft
11,5.5,0.56,1.0,Uber,UberPool
15,17.5,3.2,1.0,Uber,UberXL
14,16.0,3.07,1.0,Uber,UberXL
8,34.0,3.08,1.0,Uber,Black SUV
17,10.5,0.69,1.0,Lyft,Lyft XL
15,13.5,3.67,1.0,Lyft,Lyft
0,14.0,4.76,1.0,Uber,WAV
20,9.5,1.28,1.0,Uber,WAV
18,15.0,0.49,1.0,Uber,Black
19,10.5,0.46,1.0,Lyft,Lux
10,29.5,1.61,1.0,Uber,Black SUV
5,11.0,1.1,1.0,Lyft,Lyft XL
20,7.0,3.26,1.0,Lyft,Shared
23,16.0,0.91,1.0,Uber,Black
11,16.0,2.14,1.0,Uber,UberXL
7,10.0,4.72,1.0,Uber,UberPool
9,9.5,1.5,1.0,Uber,UberX
4,16.5,1.17,1.0,Lyft,Lux Black
10,16.0,2.67,1.0,Uber,UberXL
1,9.0,2.32,1.0,Uber,UberPool
5,27.5,2.38,1.0,Lyft,Lux Black XL
1,16.5,1.41,1.0,Lyft,Lux Black
22,18.5,1.64,1.0,Uber,Black
18,11.0,2.56,1.0,Lyft,Lyft
16,5.0,4.69,1.0,Lyft,Shared
18,27.5,0.58,1.0,Uber,Black SUV
1,38.5,3.22,1.0,Lyft,Lux Black XL
11,26.0,1.44,1.0,Lyft,Lux Black XL
11,14.0,1.3,1.0,Uber,UberXL
11,13.0,5.56,1.0,Uber,UberX
14,7.5,0.49,1.0,Uber,UberPool
16,14.0,1.6,1.0,Uber,UberXL
11,7.0,1.11,1.0,Lyft,Lyft
12,11.0,2.42,1.0,Lyft,Lyft
1,19.5,3.04,1.0,Lyft,Lyft XL
22,15.5,1.63,1.0,Uber,UberXL
6,10.5,3.08,1.0,Uber,UberX
10,20.5,2.72,1.0,Uber,Black
19,3.5,1.1,1.0,Lyft,Shared
4,11.5,3.39,1.0,Uber,WAV
15,14.0,4.55,1.0,Uber,WAV
4,19.5,2.5,1.0,Lyft,Lux
18,38.5,4.35,1.0,Lyft,Lux Black XL
18,7.5,0.61,1.0,Uber,WAV
15,39.0,4.4,1.0,Uber,Black SUV
1,55.0,2.69,1.75,Lyft,Lux Black XL
23,9.0,3.01,1.0,Lyft,Shared
18,28.5,2.14,1.0,Uber,Black SUV
3,14.0,1.56,1.0,Uber,UberXL
21,11.5,1.25,1.0,Uber,UberXL
22,27.5,0.64,1.0,Lyft,Lux Black XL
0,7.0,1.06,1.0,Lyft,Lyft
17,38.0,3.22,1.0,Lyft,Lux Black XL
20,8.5,0.62,1.0,Uber,UberX
20,38.5,3.08,1.0,Lyft,Lux Black XL
4,31.5,3.42,1.0,Uber,Black SUV
14,38.5,3.0,1.0,Lyft,Lux Black XL
17,32.5,2.47,1.0,Lyft,Lux Black XL
1,26.0,2.62,1.0,Lyft,Lux Black
3,16.5,2.58,1.0,Lyft,Lux
21,13.5,1.51,1.0,Lyft,Lyft XL
3,24.0,5.7,1.0,Uber,UberXL
15,8.5,1.3,1.0,Uber,WAV
2,16.5,2.92,1.0,Lyft,Lyft XL
3,11.0,0.58,1.0,Uber,UberXL
4,16.5,2.37,1.0,Lyft,Lux
16,12.0,1.61,1.0,Uber,WAV
13,11.0,3.31,1.0,Lyft,Lyft
17,7.0,4.62,1.0,Lyft,Shared
11,10.5,3.11,1.0,Lyft,Lyft
14,16.5,1.74,1.0,Lyft,Lux
9,27.5,2.43,1.5,Lyft,Lux
16,27.5,1.46,1.0,Uber,Black SUV
6,22.0,3.72,1.0,Uber,UberXL
0,9.5,0.58,1.0,Uber,UberXL
18,32.5,3.23,1.0,Lyft,Lux Black XL
20,12.0,4.55,1.0,Uber,UberX
2,27.5,1.52,1.0,Lyft,Lux Black XL
9,13.5,2.39,1.0,Lyft,Lyft XL
10,13.5,2.98,1.0,Uber,WAV
18,5.0,1.75,1.0,Lyft,Shared
12,11.0,1.4,1.0,Lyft,Lyft XL
22,19.5,1.97,1.0,Lyft,Lux
9,16.5,2.54,1.0,Lyft,Lyft XL
17,16.5,2.09,1.0,Lyft,Lux
1,7.5,1.02,1.0,Uber,WAV
15,10.5,2.62,1.0,Uber,UberX
3,32.5,2.44,1.0,Lyft,Lux Black XL
16,32.5,2.98,1.0,Uber,Black SUV
20,26.0,1.42,1.0,Lyft,Lux Black XL
19,16.5,1.76,1.0,Lyft,Lyft XL
19,3.0,1.02,1.0,Lyft,Shared
17,17.5,3.39,1.0,Uber,UberXL
0,19.5,2.75,1.0,Uber,UberXL
12,16.5,1.47,1.25,Lyft,Lux
10,27.0,2.66,1.0,Uber,Black SUV
9,7.0,2.39,1.0,Lyft,Shared
14,26.0,0.59,1.0,Lyft,Lux Black XL
1,5.0,1.45,1.0,Lyft,Shared
17,32.5,2.88,1.0,Lyft,Lux Black XL
19,22.5,4.33,1.0,Lyft,Lyft XL
14,22.5,3.03,1.0,Lyft,Lux Black
15,30.5,0.54,1.0,Uber,Black SUV
21,9.5,2.27,1.0,Uber,UberX
19,11.5,2.84,1.0,Uber,UberX
11,51.5,7.46,1.0,Uber,Black SUV
5,38.5,2.1,1.5,Lyft,Lux Black XL
5,9.0,1.95,1.0,Lyft,Lyft
14,9.0,3.28,1.0,Lyft,Shared
9,9.5,1.71,1.0,Uber,UberX
14,10.0,4.74,1.0,Uber,UberPool
16,29.5,4.48,1.0,Uber,Black
5,19.5,1.32,1.0,Lyft,Lux Black
4,11.0,3.07,1.0,Uber,WAV
23,15.0,1.34,1.0,Uber,Black
1,55.0,4.79,1.25,Lyft,Lux Black XL
12,22.5,3.46,1.0,Lyft,Lux
2,9.0,1.73,1.0,Lyft,Lyft
13,13.5,3.47,1.25,Lyft,Lyft
7,27.5,3.19,1.0,Lyft,Lux Black
11,9.0,3.23,1.0,Lyft,Shared
15,16.5,0.58,1.0,Lyft,Lux Black
12,13.0,4.48,1.0,Uber,WAV
13,26.5,1.34,1.0,Uber,Black SUV
8,13.5,1.73,1.0,Lyft,Lyft XL
5,20.5,2.32,1.0,Uber,Black
0,27.5,3.08,1.0,Lyft,Lux Black
4,26.0,3.07,1.0,Lyft,Lux Black
14,10.0,2.8,1.0,Uber,UberPool
8,9.5,1.41,1.0,Uber,WAV
11,9.5,2.46,1.0,Uber,UberX
23,7.0,2.13,1.0,Lyft,Shared
11,27.5,0.76,1.0,Lyft,Lux Black XL
19,16.5,0.53,1.0,Lyft,Lux Black
16,22.5,1.68,1.0,Lyft,Lux Black
2,27.0,0.54,1.0,Uber,Black SUV
11,10.5,3.05,1.0,Uber,UberX
6,30.0,3.41,1.0,Lyft,Lux Black
0,27.5,1.35,1.0,Uber,Black SUV
17,5.5,1.05,1.0,Uber,UberPool
21,22.0,2.98,1.0,Uber,Black
16,32.5,2.69,1.0,Lyft,Lux Black XL
18,7.0,1.5,1.0,Lyft,Lyft
20,15.0,1.41,1.0,Uber,UberXL
3,34.0,3.05,1.0,Uber,Black SUV
20,27.0,3.3,1.0,Uber,Black
12,13.5,1.08,1.0,Lyft,Lux
21,16.5,2.74,1.0,Lyft,Lyft XL
15,26.0,0.56,1.0,Uber,Black SUV
4,7.0,1.07,1.0,Lyft,Lyft
3,11.0,3.3,1.0,Uber,UberPool
18,30.5,2.48,1.0,Uber,Black SUV
1,10.0,3.29,1.0,Uber,UberPool
16,16.5,3.13,1.0,Lyft,Lyft XL
20,13.0,4.57,1.0,Uber,UberX
6,29.5,4.55,1.0,Uber,Black
18,11.0,3.21,1.0,Lyft,Shared
17,23.0,3.39,1.0,Uber,Black
2,19.5,3.07,1.0,Lyft,Lux
0,22.5,1.84,1.0,Lyft,Lux Black
0,9.5,2.27,1.0,Uber,WAV
20,16.5,2.13,1.0,Lyft,Lyft XL
22,6.5,0.56,1.0,Uber,UberPool
18,18.5,3.04,1.0,Uber,UberXL
2,11.5,2.15,1.0,Uber,WAV
0,11.0,0.56,1.0,Lyft,Lux
7,28.5,2.61,1.0,Uber,Black SUV
23,27.5,1.48,1.0,Lyft,Lux Black XL
17,17.0,3.42,1.0,Uber,UberXL
0,10.5,1.85,1.0,Uber,WAV
17,9.0,2.32,1.0,Lyft,Lyft
5,26.5,1.0,1.0,Uber,Black SUV
8,16.0,2.86,1.0,Uber,UberXL
3,16.5,3.13,1.0,Lyft,Lyft XL
6,16.5,1.28,1.0,Lyft,Lux Black
4,34.5,2.98,1.0,Uber,Black SUV
0,33.0,2.66,1.0,Uber,Black SUV
7,9.5,2.98,1.0,Uber,UberX
3,17.0,1.64,1.0,Uber,Black
15,16.5,2.43,1.0,Lyft,Lyft XL
16,13.0,2.2,1.0,Uber,UberPool
17,8.5,1.79,1.0,Uber,WAV
21,12.5,3.07,1.0,Uber,UberPool
10,19.5,2.66,1.0,Lyft,Lux
23,7.0,0.73,1.0,Lyft,Lyft
6,13.5,1.18,1.0,Lyft,Lux
8,38.0,3.71,1.0,Lyft,Lux Black XL
9,18.5,2.48,1.0,Uber,Black
17,19.5,2.27,1.0,Uber,Black
6,10.5,2.44,1.0,Lyft,Lyft
8,22.5,3.13,1.0,Lyft,Lux
19,19.5,1.41,1.0,Lyft,Lux Black
4,13.5,2.08,1.0,Lyft,Lyft XL
1,9.0,3.39,1.0,Uber,UberPool
14,10.5,2.66,1.0,Uber,WAV
1,16.5,0.44,1.0,Lyft,Lux Black
11,10.5,0.64,2.0,Lyft,Lyft
16,11.5,1.21,1.0,Uber,UberXL
22,8.5,2.27,1.0,Uber,WAV
6,11.5,2.66,1.0,Uber,UberX
1,26.0,1.28,1.0,Lyft,Lux Black XL
9,7.0,2.82,1.0,Lyft,Shared
0,29.0,1.68,1.0,Uber,Black SUV
23,9.0,2.84,1.0,Lyft,Lyft
9,8.5,1.34,1.0,Uber,WAV
19,8.5,2.82,1.0,Uber,UberX
0,20.5,4.42,1.0,Uber,UberXL
5,16.5,3.18,1.0,Lyft,Lyft XL
14,9.5,1.3,1.0,Uber,UberX
0,22.5,2.63,1.0,Lyft,Lux Black
6,19.5,2.14,1.0,Uber,Black
19,28.5,1.8,1.0,Uber,Black SUV
2,28.5,2.17,1.0,Uber,Black SUV
1,9.0,3.79,1.0,Lyft,Shared
12,13.5,1.53,1.0,Lyft,Lyft XL
12,7.5,1.22,1.0,Uber,UberPool
7,27.5,0.74,1.0,Lyft,Lux Black XL
4,5.5,1.25,1.0,Uber,UberPool
11,14.0,3.37,1.0,Uber,UberX
4,29.5,2.79,1.0,Uber,Black SUV
22,20.5,2.48,1.0,Uber,Black
12,32.5,4.52,1.0,Lyft,Lux Black
15,15.0,2.72,1.0,Uber,UberXL
5,28.5,2.61,1.0,Uber,Black SUV
22,25.0,1.64,1.0,Uber,Black SUV
0,31.5,2.66,1.0,Uber,Black SUV
7,10.5,2.14,1.0,Uber,WAV
13,8.0,1.25,1.0,Uber,WAV
14,27.5,3.21,1.0,Lyft,Lux Black
17,25.0,3.16,1.0,Uber,UberX
3,16.0,1.34,1.0,Uber,Black
9,22.5,4.53,1.0,Lyft,Lyft XL
19,20.5,2.32,1.0,Uber,Black
23,10.5,3.05,1.0,Uber,UberX
10,19.5,2.49,1.0,Lyft,Lux
9,7.5,1.25,1.0,Uber,WAV
14,14.0,1.64,1.0,Uber,Black
5,13.5,2.08,1.0,Lyft,Lyft XL
1,14.0,2.3,1.0,Uber,UberXL
1,19.5,2.93,2.0,Lyft,Lyft
11,13.5,5.34,1.0,Lyft,Lyft
4,13.0,1.61,1.0,Uber,UberXL
11,8.0,1.96,1.0,Uber,UberPool
22,7.0,1.19,1.0,Lyft,Lyft
16,7.0,3.27,1.0,Lyft,Shared
17,7.0,1.0,1.0,Uber,UberX
4,7.5,1.05,1.0,Uber,UberX
22,19.5,2.42,1.0,Lyft,Lux Black
7,9.5,1.45,1.0,Uber,UberX
4,8.5,1.35,1.0,Uber,UberPool
8,45.5,0.46,1.75,Lyft,Lux Black XL
23,16.5,0.58,1.0,Lyft,Lux Black
2,16.0,5.56,1.0,Uber,WAV
15,5.0,1.58,1.0,Lyft,Shared
20,14.0,1.41,1.0,Uber,UberXL
4,16.5,1.72,1.0,Lyft,Lux
15,7.5,1.23,1.0,Uber,UberX
21,20.5,2.32,1.0,Uber,Black
7,22.5,4.53,1.0,Lyft,Lyft XL
9,7.5,1.04,1.0,Uber,UberPool
10,14.0,1.65,1.0,Uber,UberXL
0,16.0,7.46,1.0,Uber,UberX
6,38.5,3.48,1.0,Lyft,Lux Black XL
22,39.5,4.42,1.0,Uber,Black SUV
17,30.0,2.16,1.0,Lyft,Lux Black XL
11,11.0,2.68,1.0,Uber,WAV
11,11.5,1.8,1.0,Uber,UberPool
23,22.5,2.79,1.0,Uber,Black
6,8.5,3.96,1.0,Uber,UberPool
14,9.0,1.71,1.0,Uber,UberPool
10,15.0,2.27,1.0,Uber,UberXL
0,19.5,2.18,1.0,Lyft,Lux Black
11,16.5,2.07,1.0,Lyft,Lux
17,36.5,5.56,1.0,Uber,Black
1,7.0,1.23,1.0,Uber,UberX
15,9.5,3.01,1.0,Uber,UberPool
14,10.5,2.5,1.0,Lyft,Shared
17,8.0,1.5,1.0,Uber,UberPool
8,26.0,2.15,1.0,Lyft,Lux Black XL
8,34.0,2.67,1.0,Lyft,Lux Black XL
16,26.0,0.63,1.0,Lyft,Lux Black XL
19,26.0,1.08,1.0,Uber,Black SUV
0,22.5,1.49,1.25,Lyft,Lux Black
2,13.5,3.08,1.0,Uber,UberPool
18,16.5,1.72,1.0,Lyft,Lux
3,10.5,2.84,1.0,Uber,WAV
7,16.0,3.01,1.0,Uber,UberX
17,13.5,4.43,1.0,Lyft,Lyft
9,7.5,1.61,1.0,Uber,UberX
10,22.5,0.58,1.25,Lyft,Lux Black
15,38.5,4.42,1.0,Lyft,Lux Black
10,8.5,1.79,1.0,Uber,UberPool
19,9.0,2.84,1.0,Lyft,Lyft
3,7.5,1.97,1.0,Uber,UberPool
18,3.5,1.49,1.0,Lyft,Shared
8,26.5,1.56,1.0,Uber,Black SUV
8,11.0,2.94,1.25,Lyft,Lyft
14,13.5,1.55,1.0,Lyft,Lyft XL
2,42.5,3.07,2.0,Lyft,Lux
13,22.5,2.22,1.0,Lyft,Lux Black
13,13.5,1.37,1.0,Lyft,Lux
22,7.0,1.52,1.0,Lyft,Lyft
14,7.5,2.48,1.0,Uber,UberPool
12,13.5,2.49,1.0,Lyft,Lyft XL
2,17.0,1.34,1.0,Uber,Black
16,7.5,1.36,1.0,Uber,UberPool
16,7.5,1.35,1.0,Uber,WAV
7,22.5,2.37,1.0,Lyft,Lux Black
23,7.0,1.07,1.0,Uber,UberPool
3,51.5,3.3,1.0,Uber,Black SUV
6,13.5,1.74,1.0,Lyft,Lyft XL
15,11.0,2.85,1.0,Lyft,Lyft
1,26.5,3.01,1.0,Uber,Black
3,19.5,2.03,1.0,Lyft,Lux
5,10.5,1.08,1.0,Lyft,Lyft XL
8,14.0,1.35,1.0,Uber,UberXL
9,16.5,2.37,1.0,Lyft,Lyft XL
17,14.5,1.5,1.0,Uber,UberXL
10,7.0,2.82,1.0,Lyft,Shared
22,16.5,2.66,1.0,Lyft,Lux
11,7.0,1.22,1.0,Uber,UberX
21,26.0,1.22,1.0,Lyft,Lux Black XL
0,7.5,1.0,1.0,Uber,UberPool
11,26.5,1.34,1.0,Uber,Black SUV
17,16.5,2.98,1.0,Lyft,Lyft XL
10,16.0,1.57,1.0,Uber,Black
13,13.5,1.14,1.0,Lyft,Lux
20,9.5,2.31,1.0,Uber,UberPool
18,5.0,5.41,1.0,Lyft,Shared
18,8.0,1.23,1.0,Uber,UberPool
5,17.5,1.61,1.0,Uber,Black
22,18.5,2.34,1.0,Uber,UberXL
3,26.0,1.03,1.0,Lyft,Lux Black XL
6,16.5,2.46,1.0,Lyft,Lux
15,3.0,0.95,1.0,Lyft,Shared
5,25.0,1.56,1.0,Uber,Black SUV
15,16.5,1.51,1.0,Lyft,Lyft XL
14,7.0,0.8,1.0,Uber,WAV
14,29.5,1.97,1.0,Uber,Black SUV
13,7.5,0.6,1.0,Uber,UberPool
18,16.5,1.23,1.0,Lyft,Lux Black
9,11.0,3.55,1.0,Lyft,Lyft
1,31.0,2.04,1.0,Uber,Black SUV
4,11.0,0.59,1.0,Lyft,Lyft XL
23,10.0,1.84,1.0,Uber,UberPool
0,11.0,2.68,1.25,Lyft,Lyft
0,27.5,1.37,1.0,Lyft,Lux Black XL
11,9.0,3.14,1.0,Lyft,Shared
2,11.5,0.62,1.0,Uber,UberXL
14,29.5,1.78,1.0,Uber,Black SUV
17,9.5,2.51,1.0,Uber,WAV
11,20.5,2.86,1.0,Uber,Black
10,27.5,3.44,1.0,Lyft,Lux Black
13,19.5,1.54,1.0,Lyft,Lux Black
5,10.5,1.06,1.0,Lyft,Lux
19,10.5,1.3,1.0,Lyft,Lyft XL
21,27.5,1.36,1.0,Uber,Black SUV
13,9.5,0.65,1.0,Uber,UberXL
20,13.5,1.22,1.0,Lyft,Lux
0,38.5,3.35,1.0,Lyft,Lux Black XL
18,27.5,3.01,1.0,Lyft,Lux Black
7,16.5,2.38,1.0,Lyft,Lux
21,8.0,2.19,1.0,Uber,UberPool
20,7.0,2.22,1.0,Lyft,Shared
16,31.5,1.96,1.0,Uber,Black SUV
22,22.5,2.43,1.0,Lyft,Lux Black
8,22.5,2.94,1.25,Lyft,Lyft XL
11,7.0,0.49,1.0,Uber,UberX
1,10.5,1.34,1.0,Uber,UberX
23,20.5,2.84,1.0,Uber,Black
22,11.0,0.6,1.0,Lyft,Lux
